stop_code,stop_name,address,routes,url
QBT 274,"Trạm xe buýt [QBT 274] Đường số 1, Quận Bình Tân","74 Trần Đại Nghĩa, Quận Bình Tân, Tp.Hồ Chí Minh",61,https://xebuyt.net/3324-duong-so-1
QBT 178,"Trạm xe buýt [QBT 178] Tứ Hưng, Quận Bình Tân","100A Trần Đại Nghĩa, Quận Bình Tân, Tp.Hồ Chí Minh",61,https://xebuyt.net/3325-tu-hung
QBT 180,"Trạm xe buýt [QBT 180] KCN Nhân Tạo, Quận Bình Tân","202 Trần Đại Nghĩa, Quận Bình Tân, Tp.Hồ Chí Minh",61,https://xebuyt.net/3326-kcn-nhan-tao
QBT 181,"Trạm xe buýt [QBT 181] Đường số 8, Quận Bình Tân","258 Trần Đại Nghĩa, Quận Bình Tân, Tp.Hồ Chí Minh",61,https://xebuyt.net/3327-duong-so-8
QBT 179,"Trạm xe buýt [QBT 179] KCN Lê Xuân An, Quận Bình Tân","112 Trần Đại Nghĩa, Quận Bình Tân, Tp.Hồ Chí Minh",61,https://xebuyt.net/3328-kcn-le-xuan-an
HBC 043,"Trạm xe buýt [HBC 043] cầu Cái Trung, Huyện Bình Chánh","Cột điện 70T Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3329-cau-cai-trung
QTD 111,"Trạm xe buýt [QTD 111] Big C, Quận Thủ Đức","57/8 Quốc lộ 1K, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 61",https://xebuyt.net/333-big-c
HBC 044,"Trạm xe buýt [HBC 044] Nhựa Chí Thành, Huyện Bình Chánh","Đối diện 611 Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3330-nhua-chi-thanh
HBC 045,"Trạm xe buýt [HBC 045] Công ty Mai Anh, Huyện Bình Chánh","Đối diện A7/17M Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3331-cong-ty-mai-anh
HBC 046,"Trạm xe buýt [HBC 046] Công ty ROBOT, Huyện Bình Chánh","A7/17M Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3332-cong-ty-robot
HBC 047,"Trạm xe buýt [HBC 047] Cơ sở Khoang giếng, Huyện Bình Chánh","B19/405K Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3333-co-so-khoang-gieng
HBC 048,"Trạm xe buýt [HBC 048] Bao bì Trang Tín, Huyện Bình Chánh","B19/397 Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3334-bao-bi-trang-tin
HBC 049,"Trạm xe buýt [HBC 049] Công ty Hòa Kỳ, Huyện Bình Chánh","G16/82 Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3335-cong-ty-hoa-ky
HBC 050,"Trạm xe buýt [HBC 050] Phòng khám Đa khao Lê Minh Xuân, Huyện Bình Chánh","Đối diện B22/474 Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3336-phong-kham-da-khao-le-minh-xuan
HBC 051,"Trạm xe buýt [HBC 051] Chợ Đảo, Huyện Bình Chánh","G16/37 Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3337-cho-dao
HBC 053,"Trạm xe buýt [HBC 053] Gia Hưng, Huyện Bình Chánh","Gia Hưng Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3338-gia-hung
QTD 112,"Trạm xe buýt [QTD 112] Big C, Quận Thủ Đức","Kế 251 Quốc lộ 1K, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 61",https://xebuyt.net/334-big-c
Q5 070,"Trạm xe buýt [Q5 070] Trường Trần Khai Nguyên, Quận 5","225 Nguyễn Tri Phương, Quận 5, Tp.Hồ Chí Minh",59,https://xebuyt.net/3340-truong-tran-khai-nguyen
HBC 052,"Trạm xe buýt [HBC 052] Đường số 10, Huyện Bình Chánh","Đường số 10 Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3341-duong-so-10
HBC 070,"Trạm xe buýt [HBC 070] Gia Hưng, Huyện Bình Chánh","Gia Hưng Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3343-gia-hung
HBC 068,"Trạm xe buýt [HBC 068] Chợ Đảo, Huyện Bình Chánh","Cột điện 154 Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3345-cho-dao
HBC 067,"Trạm xe buýt [HBC 067] Phòng khám Đa khoa Lê Minh Xuân, Huyện Bình Chánh","Đối diện G16/12 Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3346-phong-kham-da-khoa-le-minh-xuan
HBC 069,"Trạm xe buýt [HBC 069] Đường sô 10, Huyện Bình Chánh","Trụ điện T TĐN 154 Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3347-duong-so-10
HBC 063,"Trạm xe buýt [HBC 063] Cơ sở khoang giếng, Huyện Bình Chánh","B19/403C Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3348-co-so-khoang-gieng
HBC 066,"Trạm xe buýt [HBC 066] Công ty Hòa Kỳ, Huyện Bình Chánh","B22/474 Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3349-cong-ty-hoa-ky
QTD 113,"Trạm xe buýt [QTD 113] Chùa Từ Quang, Quận Thủ Đức","231 Quốc lộ 1K, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 61",https://xebuyt.net/335-chua-tu-quang
HBC 062,"Trạm xe buýt [HBC 062] Công ty ROBOT, Huyện Bình Chánh","Đối diện A7/19 Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3350-cong-ty-robot
HBC 065,"Trạm xe buýt [HBC 065] Ủy ban nhân dân, Huyện Bình Chánh","Văn phòng Ủy ban nhân dân Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3351-uy-ban-nhan-dan
HBC 061,"Trạm xe buýt [HBC 061] Đường Tân Tạo - Chợ Đệm, Huyện Bình Chánh","A7/13B Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3352-duong-tan-tao-cho-dem
HBC 064,"Trạm xe buýt [HBC 064] Công ty bao bì Trang Tín, Huyện Bình Chánh","B19/399 Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3353-cong-ty-bao-bi-trang-tin
HBC 059,"Trạm xe buýt [HBC 059] Cầu Cái Trung, Huyện Bình Chánh","A3/20 Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3354-cau-cai-trung
HBC 060,"Trạm xe buýt [HBC 060] Công ty Chí Thành, Huyện Bình Chánh","611 Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3355-cong-ty-chi-thanh
HBC 058,"Trạm xe buýt [HBC 058] Đường số 8, Huyện Bình Chánh","B11/33 Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3356-duong-so-8
HBC 057,"Trạm xe buýt [HBC 057] Khuất Văn Bức, Huyện Bình Chánh","B11/3B Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3357-khuat-van-buc
HBC 056,"Trạm xe buýt [HBC 056] Nguyễn Hiệp, Huyện Bình Chánh","B6/7B Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3358-nguyen-hiep
HBC 054,"Trạm xe buýt [HBC 054] Kinh Dương Vương, Huyện Bình Chánh","B5/19K Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3359-kinh-duong-vuong
QTD 114,"Trạm xe buýt [QTD 114] Đường số 8, Quận Thủ Đức","167 Quốc lộ 1K, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 61",https://xebuyt.net/336-duong-so-8
QTD 213,"Trạm xe buýt [QTD 213] Xây dựng Ngọc Đào, Quận Thủ Đức","Kế 801 Quốc lộ 13, Quận Thủ Đức, Tp.Hồ Chí Minh",61,https://xebuyt.net/3360-xay-dung-ngoc-dao
HBC 055,"Trạm xe buýt [HBC 055] Tứ Hưng, Huyện Bình Chánh","B6/5A Trần Đại Nghĩa, Huyện Bình Chánh, Tp.Hồ Chí Minh",61,https://xebuyt.net/3361-tu-hung
QTD 212,"Trạm xe buýt [QTD 212] Cầu Vĩnh Bình, Quận Thủ Đức","875 Quốc lộ 13, Quận Thủ Đức, Tp.Hồ Chí Minh",61,https://xebuyt.net/3362-cau-vinh-binh
QTD 116,"Trạm xe buýt [QTD 116] Chợ Linh Xuân, Quận Thủ Đức","Chợ Linh Xuân Quốc lộ 1K, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 61",https://xebuyt.net/337-cho-linh-xuan
Q9 100,"Trạm xe buýt [Q9 100] Ngã ba Mỹ Thành, Quận 9","687-689 Lê Văn Việt, Quận 9, Tp.Hồ Chí Minh","61, 99",https://xebuyt.net/3374-nga-ba-my-thanh
QTD 144,"Trạm xe buýt [QTD 144] Trường TH Nguyễn Trung Trực, Quận Thủ Đức","105 Kha Vạn Cân, Quận Thủ Đức, Tp.Hồ Chí Minh","61, 93",https://xebuyt.net/3376-truong-th-nguyen-trung-truc
Q9 101,"Trạm xe buýt [Q9 101] Công Ty FILIED, Quận 9","Đối diện công ty Filied Lê Văn Việt, Quận 9, Tp.Hồ Chí Minh","61, 99",https://xebuyt.net/3377-cong-ty-filied
QTD 143,"Trạm xe buýt [QTD 143] Ngã ba Chương Dương, Quận Thủ Đức","785 Kha Vạn Cân, Quận Thủ Đức, Tp.Hồ Chí Minh","61, 93",https://xebuyt.net/3378-nga-ba-chuong-duong
QTD 142,"Trạm xe buýt [QTD 142] Phòng khám đa khoa Á Châu, Quận Thủ Đức","891-893 Kha Vạn Cân, Quận Thủ Đức, Tp.Hồ Chí Minh","61, 93",https://xebuyt.net/3379-phong-kham-da-khoa-a-chau
QTD 115,"Trạm xe buýt [QTD 115] Thành thất Cao Đài Linh Xuân, Quận Thủ Đức","Thành thất Cao Đài Linh Xuân Quốc lộ 1K, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 61",https://xebuyt.net/338-thanh-that-cao-dai-linh-xuan
QTD 141,"Trạm xe buýt [QTD 141] Ngã ba Hoàng Diệu II, Quận Thủ Đức","943 Kha Vạn Cân, Quận Thủ Đức, Tp.Hồ Chí Minh","61, 93",https://xebuyt.net/3380-nga-ba-hoang-dieu-ii
QTD 138,"Trạm xe buýt [QTD 138] Trạm cầu vượt Linh Xuân, Quận Thủ Đức","1129-1131 Kha Vạn Cân, Quận Thủ Đức, Tp.Hồ Chí Minh","50, 61, 93",https://xebuyt.net/3381-tram-cau-vuot-linh-xuan
QTD 140,"Trạm xe buýt [QTD 140] UBND phường Linh Tây, Quận Thủ Đức","Đối diện 1260 Kha Vạn Cân, Quận Thủ Đức, Tp.Hồ Chí Minh","61, 93",https://xebuyt.net/3382-ubnd-phuong-linh-tay
QTD 139,"Trạm xe buýt [QTD 139] Nhà hàng tiệc cưới Phố Đôi, Quận Thủ Đức","15/3 Kha Vạn Cân, Quận Thủ Đức, Tp.Hồ Chí Minh","50, 61, 93",https://xebuyt.net/3383-nha-hang-tiec-cuoi-pho-doi
QTD 136,"Trạm xe buýt [QTD 136] Nhà hàng tiệc cưới Phố Đôi, Quận Thủ Đức","7/16 Kha Vạn Cân, Quận Thủ Đức, Tp.Hồ Chí Minh","50, 61, 93",https://xebuyt.net/3384-nha-hang-tiec-cuoi-pho-doi
QTD 137,"Trạm xe buýt [QTD 137] Trạm cầu vượt Linh Xuân, Quận Thủ Đức","1123 Kha Vạn Cân, Quận Thủ Đức, Tp.Hồ Chí Minh","50, 61, 93",https://xebuyt.net/3385-tram-cau-vuot-linh-xuan
QTD 134,"Trạm xe buýt [QTD 134] Ngã ba Hoàng Diệu II, Quận Thủ Đức","1176 Kha Vạn Cân, Quận Thủ Đức, Tp.Hồ Chí Minh","61, 93",https://xebuyt.net/3386-nga-ba-hoang-dieu-ii
QTD 135,"Trạm xe buýt [QTD 135] UBND phường Linh Tây, Quận Thủ Đức","1250 Kha Vạn Cân, Quận Thủ Đức, Tp.Hồ Chí Minh","61, 93",https://xebuyt.net/3387-ubnd-phuong-linh-tay
QTD 133,"Trạm xe buýt [QTD 133] Phòng khám đa khoa Á Châu, Quận Thủ Đức","1106 Kha Vạn Cân, Quận Thủ Đức, Tp.Hồ Chí Minh","61, 93",https://xebuyt.net/3388-phong-kham-da-khoa-a-chau
QTD 132,"Trạm xe buýt [QTD 132] Ngã ba Chương Dương, Quận Thủ Đức","1042 Kha Vạn Cân, Quận Thủ Đức, Tp.Hồ Chí Minh","61, 93",https://xebuyt.net/3389-nga-ba-chuong-duong
QTD 187,"Trạm xe buýt [QTD 187] Cầu vượt Linh Xuân, Quận Thủ Đức","559 Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 19, 33",https://xebuyt.net/339-cau-vuot-linh-xuan
Q9 098,"Trạm xe buýt [Q9 098] Công Ty FILIED, Quận 9","Công ty Filied Lê Văn Việt, Quận 9, Tp.Hồ Chí Minh","61, 99",https://xebuyt.net/3390-cong-ty-filied
QTD 131,"Trạm xe buýt [QTD 131] Trường TH Nguyễn Trung Trực, Quận Thủ Đức","150 Kha Vạn Cân, Quận Thủ Đức, Tp.Hồ Chí Minh","61, 93",https://xebuyt.net/3391-truong-th-nguyen-trung-truc
Q9 099,"Trạm xe buýt [Q9 099] Ngã ba Mỹ Thành, Quận 9","570A Lê Văn Việt, Quận 9, Tp.Hồ Chí Minh","61, 99",https://xebuyt.net/3395-nga-ba-my-thanh
Q1 057,"Trạm xe buýt [Q1 057] Công Trường Mê Linh, Quận 1","2 Hai Bà Trưng, Quận 1, Tp.Hồ Chí Minh","01, 02, 03, 19, 45",https://xebuyt.net/34-cong-truong-me-linh
QTD 117,"Trạm xe buýt [QTD 117] Cầu vượt Linh Xuân, Quận Thủ Đức","13-15 Quốc lộ 1K, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 61",https://xebuyt.net/340-cau-vuot-linh-xuan
QTD 210,"Trạm xe buýt [QTD 210] Xây dựng Ngọc Đào, Quận Thủ Đức","858 Quốc lộ 13, Quận Thủ Đức, Tp.Hồ Chí Minh",61,https://xebuyt.net/3403-xay-dung-ngoc-dao
QBT 164,"Trạm xe buýt [QBT 164] Ấp Văn hóa, Quận Bình Tân","899 Tỉnh lộ 10,Tân Tạo, Hồ Chí Minh, Việt Nam, Quận Bình Tân, Tp.Hồ Chí Minh","61, 62, 81",https://xebuyt.net/3404-ap-van-hoa
QTD 211,"Trạm xe buýt [QTD 211] Cầu Vĩnh Bình, Quận Thủ Đức","922 Quốc lộ 13, Quận Thủ Đức, Tp.Hồ Chí Minh",61,https://xebuyt.net/3405-cau-vinh-binh
Q12 141,"Trạm xe buýt [Q12 141] Ngân hàng ACB, Quận 12","1/64 Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3406-ngan-hang-acb
Q12 140,"Trạm xe buýt [Q12 140] Đường song hành QL 22, Quận 12","1/42 Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3407-duong-song-hanh-ql-22
Q12 143,"Trạm xe buýt [Q12 143] Nhà hàng Phương Đông, Quận 12","344 Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3408-nha-hang-phuong-dong
Q12 142,"Trạm xe buýt [Q12 142] Sân bóng Cây Sộp, Quận 12","Kế 1/97 Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3409-san-bong-cay-sop
QTD 188,"Trạm xe buýt [QTD 188] Giày da Thái Bình, Quận Thủ Đức","467B Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 19, 33",https://xebuyt.net/341-giay-da-thai-binh
Q12 145,"Trạm xe buýt [Q12 145] Cafe Venus, Quận 12","566 Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3410-cafe-venus
Q12 144,"Trạm xe buýt [Q12 144] Trường Phan Bội Châu, Quận 12","21A Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3411-truong-phan-boi-chau
Q12 146,"Trạm xe buýt [Q12 146] Đông Hưng Thuận 2, Quận 12","708 (Trung tâm y tế) Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3412-dong-hung-thuan-2
Q12 147,"Trạm xe buýt [Q12 147] Quang Trung, Quận 12","52 Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3413-quang-trung
Q12 149,"Trạm xe buýt [Q12 149] Đông Hưng Thuận 2, Quận 12","593 Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3414-dong-hung-thuan-2
Q12 148,"Trạm xe buýt [Q12 148] Tín Sang, Quận 12","90 Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3415-tin-sang
Q12 151,"Trạm xe buýt [Q12 151] Trường Phan Bội Châu, Quận 12","401 Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3416-truong-phan-boi-chau
Q12 150,"Trạm xe buýt [Q12 150] Cafe Venus, Quận 12","B168 Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3417-cafe-venus
Q12 154,"Trạm xe buýt [Q12 154] Đông Hưng Thuận 2, Quận 12","1/64 Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3418-dong-hung-thuan-2
Q12 152,"Trạm xe buýt [Q12 152] Nhà hàng Phương Đông, Quận 12","285 Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3419-nha-hang-phuong-dong
QTD 190,"Trạm xe buýt [QTD 190] Cầu vượt Sóng Thần, Quận Thủ Đức","12/28 Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 19, 33",https://xebuyt.net/342-cau-vuot-song-than
Q12 155,"Trạm xe buýt [Q12 155] Đường song hành QL22, Quận 12","63 Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3420-duong-song-hanh-ql22
Q12 153,"Trạm xe buýt [Q12 153] Sân bóng đá Cây Sộp, Quận 12","213 Nguyễn Văn Quá, Quận 12, Tp.Hồ Chí Minh","61, 62",https://xebuyt.net/3421-san-bong-da-cay-sop
HBC 367,"Trạm xe buýt [HBC 367] An Phú Tây, Huyện Bình Chánh","38A Quốc lộ 1A, Huyện Bình Chánh, Tp.Hồ Chí Minh","09, 62",https://xebuyt.net/3422-an-phu-tay
QBT 141,"Trạm xe buýt [QBT 141] Da sà mới, Quận Bình Tân","932 Tỉnh lộ 10,Tân Tạo, Hồ Chí Minh, Việt Nam, Quận Bình Tân, Tp.Hồ Chí Minh","61, 62, 81",https://xebuyt.net/3423-da-sa-moi
HBC 375,"Trạm xe buýt [HBC 375] Bình Trường, Huyện Bình Chánh","B15/27 Quốc lộ 1A, Huyện Bình Chánh, Tp.Hồ Chí Minh",62,https://xebuyt.net/3424-binh-truong
HBC 376,"Trạm xe buýt [HBC 376] Ba Làng, Huyện Bình Chánh","B20/39 Quốc lộ 1A, Huyện Bình Chánh, Tp.Hồ Chí Minh",62,https://xebuyt.net/3425-ba-lang
Q12 005,"Trạm xe buýt [Q12 005] Bãi xe buýt Thới An, Quận 12","390 Lê Văn Khương, Quận 12, Tp.Hồ Chí Minh","62, 78",https://xebuyt.net/3426-bai-xe-buyt-thoi-an
HBC 377,"Trạm xe buýt [HBC 377] Ba Làng, Huyện Bình Chánh","C1/1A Quốc lộ 1A, Huyện Bình Chánh, Tp.Hồ Chí Minh",62,https://xebuyt.net/3427-ba-lang
HBC 378,"Trạm xe buýt [HBC 378] Bình Trường, Huyện Bình Chánh","C1/1 Quốc lộ 1A, Huyện Bình Chánh, Tp.Hồ Chí Minh",62,https://xebuyt.net/3428-binh-truong
HBC 379,"Trạm xe buýt [HBC 379] Bờ Nhà thờ, Huyện Bình Chánh","B6/32 Quốc lộ 1A, Huyện Bình Chánh, Tp.Hồ Chí Minh",62,https://xebuyt.net/3429-bo-nha-tho
QTD 189,"Trạm xe buýt [QTD 189] Bến xe Lam Hồng, Quận Thủ Đức","Đối diện 20B/8 Quốc lộ 1, Quận Thủ Đức, Tp.Hồ Chí Minh","05, 19, 33",https://xebuyt.net/343-ben-xe-lam-hong
HBC 385,"Trạm xe buýt [HBC 385] Công ty Thiên Lộc, Huyện Bình Chánh","D7/3B Quốc lộ 1A, Huyện Bình Chánh, Tp.Hồ Chí Minh",62,https://xebuyt.net/3430-cong-ty-thien-loc
HBC 386,"Trạm xe buýt [HBC 386] Công ty Thiên Lộc, Huyện Bình Chánh","Đối diện D7/3B Quốc lộ 1A, Huyện Bình Chánh, Tp.Hồ Chí Minh","09, 62",https://xebuyt.net/3431-cong-ty-thien-loc
HBC 387,"Trạm xe buýt [HBC 387] An Phú Tây, Huyện Bình Chánh","359A/14 Quốc lộ 1A, Huyện Bình Chánh, Tp.Hồ Chí Minh","09, 62",https://xebuyt.net/3432-an-phu-tay
